user_id,timestamp,stage,device,source
413,2025-12-26 18:57:55.990464,Homepage,Tablet,Paid_Ads
414,2025-12-28 05:17:55.990464,Homepage,Desktop,Organic
414,2025-12-28 05:18:55.990464,Product_Page,Desktop,Organic
415,2025-12-22 12:00:55.990464,Homepage,Desktop,Paid_Ads
415,2025-12-22 12:04:55.990464,Product_Page,Desktop,Paid_Ads
416,2025-12-26 07:58:55.990464,Homepage,Mobile,Social_Media
416,2025-12-26 08:01:55.990464,Product_Page,Mobile,Social_Media
416,2025-12-26 08:04:55.990464,Cart,Mobile,Social_Media
417,2025-12-26 07:49:55.990464,Homepage,Tablet,Organic
418,2025-12-25 11:01:55.990464,Homepage,Mobile,Organic
419,2025-12-28 10:28:55.990464,Homepage,Mobile,Organic
419,2025-12-28 10:29:55.990464,Product_Page,Mobile,Organic
420,2025-12-27 05:13:55.990464,Homepage,Desktop,Paid_Ads
420,2025-12-27 05:14:55.990464,Product_Page,Desktop,Paid_Ads
421,2025-12-24 15:05:55.990464,Homepage,Desktop,Organic
421,2025-12-24 15:08:55.990464,Product_Page,Desktop,Organic
422,2025-12-25 10:55:55.990464,Homepage,Mobile,Paid_Ads
422,2025-12-25 10:56:55.990464,Product_Page,Mobile,Paid_Ads
423,2025-12-28 23:12:55.990464,Homepage,Tablet,Paid_Ads
423,2025-12-28 23:16:55.990464,Product_Page,Tablet,Paid_Ads
424,2025-12-27 06:31:55.990464,Homepage,Desktop,Social_Media
425,2025-12-29 00:47:55.990464,Homepage,Desktop,Paid_Ads
425,2025-12-29 00:48:55.990464,Product_Page,Desktop,Paid_Ads
426,2025-12-22 10:58:55.990464,Homepage,Desktop,Social_Media
426,2025-12-22 11:03:55.990464,Product_Page,Desktop,Social_Media
427,2025-12-26 21:35:55.990464,Homepage,Desktop,Paid_Ads
427,2025-12-26 21:36:55.990464,Product_Page,Desktop,Paid_Ads
428,2025-12-25 06:01:55.990464,Homepage,Mobile,Organic
429,2025-12-24 11:01:55.990464,Homepage,Desktop,Email
429,2025-12-24 11:04:55.990464,Product_Page,Desktop,Email
429,2025-12-24 11:06:55.990464,Cart,Desktop,Email
430,2025-12-27 17:28:55.990464,Homepage,Desktop,Organic
430,2025-12-27 17:31:55.990464,Product_Page,Desktop,Organic
430,2025-12-27 17:37:55.990464,Cart,Desktop,Organic
430,2025-12-27 17:40:55.990464,Checkout,Desktop,Organic
430,2025-12-27 17:41:55.990464,Purchase,Desktop,Organic
431,2025-12-27 12:34:55.990464,Homepage,Mobile,Social_Media
431,2025-12-27 12:39:55.990464,Product_Page,Mobile,Social_Media
431,2025-12-27 12:45:55.990464,Cart,Mobile,Social_Media
431,2025-12-27 12:49:55.990464,Checkout,Mobile,Social_Media
431,2025-12-27 12:50:55.990464,Purchase,Mobile,Social_Media
432,2025-12-24 23:36:55.990464,Homepage,Desktop,Social_Media
432,2025-12-24 23:39:55.990464,Product_Page,Desktop,Social_Media
433,2025-12-27 02:15:55.990464,Homepage,Mobile,Email
434,2025-12-24 00:59:55.990464,Homepage,Desktop,Organic
435,2025-12-28 20:10:55.990464,Homepage,Desktop,Paid_Ads
435,2025-12-28 20:12:55.990464,Product_Page,Desktop,Paid_Ads
435,2025-12-28 20:22:55.990464,Cart,Desktop,Paid_Ads
435,2025-12-28 20:23:55.990464,Checkout,Desktop,Paid_Ads
436,2025-12-28 18:07:55.990464,Homepage,Mobile,Organic
437,2025-12-25 15:00:55.990464,Homepage,Desktop,Email
438,2025-12-22 20:39:55.990464,Homepage,Mobile,Paid_Ads
438,2025-12-22 20:40:55.990464,Product_Page,Mobile,Paid_Ads
438,2025-12-22 20:42:55.990464,Cart,Mobile,Paid_Ads
439,2025-12-23 07:25:55.990464,Homepage,Desktop,Paid_Ads
439,2025-12-23 07:27:55.990464,Product_Page,Desktop,Paid_Ads
440,2025-12-22 19:40:55.990464,Homepage,Tablet,Social_Media
440,2025-12-22 19:44:55.990464,Product_Page,Tablet,Social_Media
440,2025-12-22 19:53:55.990464,Cart,Tablet,Social_Media
440,2025-12-22 19:58:55.990464,Checkout,Tablet,Social_Media
440,2025-12-22 20:01:55.990464,Purchase,Tablet,Social_Media
441,2025-12-26 01:02:55.990464,Homepage,Mobile,Social_Media
441,2025-12-26 01:05:55.990464,Product_Page,Mobile,Social_Media
441,2025-12-26 01:14:55.990464,Cart,Mobile,Social_Media
441,2025-12-26 01:16:55.990464,Checkout,Mobile,Social_Media
441,2025-12-26 01:19:55.990464,Purchase,Mobile,Social_Media
442,2025-12-26 15:30:55.990464,Homepage,Desktop,Paid_Ads
443,2025-12-22 16:35:55.990464,Homepage,Mobile,Paid_Ads
444,2025-12-27 07:52:55.990464,Homepage,Desktop,Paid_Ads
444,2025-12-27 07:57:55.990464,Product_Page,Desktop,Paid_Ads
444,2025-12-27 08:03:55.990464,Cart,Desktop,Paid_Ads
444,2025-12-27 08:04:55.990464,Checkout,Desktop,Paid_Ads
444,2025-12-27 08:05:55.990464,Purchase,Desktop,Paid_Ads
445,2025-12-26 01:45:55.990464,Homepage,Desktop,Organic
445,2025-12-26 01:48:55.990464,Product_Page,Desktop,Organic
446,2025-12-23 23:22:55.990464,Homepage,Tablet,Paid_Ads
446,2025-12-23 23:26:55.990464,Product_Page,Tablet,Paid_Ads
447,2025-12-25 03:58:55.990464,Homepage,Mobile,Organic
448,2025-12-28 15:03:55.990464,Homepage,Tablet,Paid_Ads
448,2025-12-28 15:07:55.990464,Product_Page,Tablet,Paid_Ads
448,2025-12-28 15:16:55.990464,Cart,Tablet,Paid_Ads
449,2025-12-22 22:47:55.990464,Homepage,Desktop,Organic
450,2025-12-25 14:10:55.990464,Homepage,Desktop,Paid_Ads
450,2025-12-25 14:14:55.990464,Product_Page,Desktop,Paid_Ads
451,2025-12-26 17:33:55.990464,Homepage,Mobile,Paid_Ads
451,2025-12-26 17:37:55.990464,Product_Page,Mobile,Paid_Ads
452,2025-12-25 04:01:55.990464,Homepage,Desktop,Paid_Ads
452,2025-12-25 04:03:55.990464,Product_Page,Desktop,Paid_Ads
453,2025-12-24 14:51:55.990464,Homepage,Desktop,Paid_Ads
453,2025-12-24 14:54:55.990464,Product_Page,Desktop,Paid_Ads
453,2025-12-24 14:58:55.990464,Cart,Desktop,Paid_Ads
454,2025-12-23 22:26:55.990464,Homepage,Desktop,Social_Media
454,2025-12-23 22:28:55.990464,Product_Page,Desktop,Social_Media
455,2025-12-27 23:16:55.990464,Homepage,Mobile,Organic
455,2025-12-27 23:20:55.990464,Product_Page,Mobile,Organic
456,2025-12-23 15:35:55.990464,Homepage,Desktop,Email
456,2025-12-23 15:38:55.990464,Product_Page,Desktop,Email
456,2025-12-23 15:48:55.990464,Cart,Desktop,Email
456,2025-12-23 15:49:55.990464,Checkout,Desktop,Email
456,2025-12-23 15:51:55.990464,Purchase,Desktop,Email
457,2025-12-29 00:31:55.990464,Homepage,Desktop,Organic
457,2025-12-29 00:36:55.990464,Product_Page,Desktop,Organic
457,2025-12-29 00:43:55.990464,Cart,Desktop,Organic
458,2025-12-27 11:03:55.990464,Homepage,Desktop,Paid_Ads
458,2025-12-27 11:08:55.990464,Product_Page,Desktop,Paid_Ads
458,2025-12-27 11:18:55.990464,Cart,Desktop,Paid_Ads
459,2025-12-27 07:11:55.990464,Homepage,Mobile,Paid_Ads
459,2025-12-27 07:13:55.990464,Product_Page,Mobile,Paid_Ads
460,2025-12-22 14:40:55.990464,Homepage,Desktop,Paid_Ads
460,2025-12-22 14:41:55.990464,Product_Page,Desktop,Paid_Ads
461,2025-12-28 17:42:55.990464,Homepage,Desktop,Paid_Ads
462,2025-12-24 15:28:55.990464,Homepage,Desktop,Paid_Ads
462,2025-12-24 15:30:55.990464,Product_Page,Desktop,Paid_Ads
463,2025-12-24 05:53:55.990464,Homepage,Tablet,Email
463,2025-12-24 05:55:55.990464,Product_Page,Tablet,Email
463,2025-12-24 06:02:55.990464,Cart,Tablet,Email
463,2025-12-24 06:06:55.990464,Checkout,Tablet,Email
463,2025-12-24 06:08:55.990464,Purchase,Tablet,Email
464,2025-12-26 03:13:55.990464,Homepage,Tablet,Paid_Ads
464,2025-12-26 03:14:55.990464,Product_Page,Tablet,Paid_Ads
465,2025-12-24 11:20:55.990464,Homepage,Desktop,Organic
465,2025-12-24 11:22:55.990464,Product_Page,Desktop,Organic
465,2025-12-24 11:30:55.990464,Cart,Desktop,Organic
465,2025-12-24 11:34:55.990464,Checkout,Desktop,Organic
465,2025-12-24 11:36:55.990464,Purchase,Desktop,Organic
466,2025-12-23 12:30:55.990464,Homepage,Desktop,Paid_Ads
467,2025-12-28 22:49:55.990464,Homepage,Mobile,Paid_Ads
467,2025-12-28 22:52:55.990464,Product_Page,Mobile,Paid_Ads
467,2025-12-28 22:54:55.990464,Cart,Mobile,Paid_Ads
467,2025-12-28 22:56:55.990464,Checkout,Mobile,Paid_Ads
467,2025-12-28 22:58:55.990464,Purchase,Mobile,Paid_Ads
468,2025-12-23 06:29:55.990464,Homepage,Desktop,Social_Media
468,2025-12-23 06:32:55.990464,Product_Page,Desktop,Social_Media
469,2025-12-28 06:46:55.990464,Homepage,Desktop,Social_Media
469,2025-12-28 06:47:55.990464,Product_Page,Desktop,Social_Media
469,2025-12-28 06:55:55.990464,Cart,Desktop,Social_Media
469,2025-12-28 06:58:55.990464,Checkout,Desktop,Social_Media
469,2025-12-28 07:01:55.990464,Purchase,Desktop,Social_Media
470,2025-12-28 14:20:55.990464,Homepage,Desktop,Paid_Ads
470,2025-12-28 14:24:55.990464,Product_Page,Desktop,Paid_Ads
471,2025-12-22 21:18:55.990464,Homepage,Mobile,Paid_Ads
472,2025-12-24 00:52:55.990464,Homepage,Desktop,Organic
472,2025-12-24 00:56:55.990464,Product_Page,Desktop,Organic
472,2025-12-24 01:03:55.990464,Cart,Desktop,Organic
473,2025-12-24 18:37:55.990464,Homepage,Mobile,Social_Media
473,2025-12-24 18:41:55.990464,Product_Page,Mobile,Social_Media
474,2025-12-22 16:59:55.990464,Homepage,Mobile,Organic
474,2025-12-22 17:01:55.990464,Product_Page,Mobile,Organic
474,2025-12-22 17:10:55.990464,Cart,Mobile,Organic
474,2025-12-22 17:15:55.990464,Checkout,Mobile,Organic
474,2025-12-22 17:17:55.990464,Purchase,Mobile,Organic
475,2025-12-24 10:15:55.990464,Homepage,Tablet,Paid_Ads
475,2025-12-24 10:19:55.990464,Product_Page,Tablet,Paid_Ads
476,2025-12-28 03:32:55.990464,Homepage,Desktop,Organic
477,2025-12-22 18:20:55.990464,Homepage,Mobile,Paid_Ads
478,2025-12-23 21:11:55.990464,Homepage,Mobile,Social_Media
478,2025-12-23 21:15:55.990464,Product_Page,Mobile,Social_Media
479,2025-12-22 12:48:55.990464,Homepage,Mobile,Organic
479,2025-12-22 12:50:55.990464,Product_Page,Mobile,Organic
480,2025-12-27 16:04:55.990464,Homepage,Mobile,Social_Media
481,2025-12-24 13:52:55.990464,Homepage,Mobile,Organic
481,2025-12-24 13:55:55.990464,Product_Page,Mobile,Organic
482,2025-12-23 13:22:55.990464,Homepage,Mobile,Organic
483,2025-12-22 18:48:55.990464,Homepage,Desktop,Social_Media
484,2025-12-28 11:29:55.990464,Homepage,Mobile,Organic
485,2025-12-28 07:09:55.990464,Homepage,Tablet,Paid_Ads
485,2025-12-28 07:10:55.990464,Product_Page,Tablet,Paid_Ads
485,2025-12-28 07:20:55.990464,Cart,Tablet,Paid_Ads
486,2025-12-23 14:46:55.990464,Homepage,Desktop,Organic
486,2025-12-23 14:47:55.990464,Product_Page,Desktop,Organic
486,2025-12-23 14:55:55.990464,Cart,Desktop,Organic
486,2025-12-23 14:56:55.990464,Checkout,Desktop,Organic
486,2025-12-23 14:58:55.990464,Purchase,Desktop,Organic
487,2025-12-27 03:13:55.990464,Homepage,Mobile,Email
487,2025-12-27 03:16:55.990464,Product_Page,Mobile,Email
488,2025-12-26 23:55:55.990464,Homepage,Mobile,Paid_Ads
489,2025-12-25 08:54:55.990464,Homepage,Desktop,Paid_Ads
490,2025-12-23 22:42:55.990464,Homepage,Desktop,Social_Media
490,2025-12-23 22:43:55.990464,Product_Page,Desktop,Social_Media
491,2025-12-28 23:09:55.990464,Homepage,Mobile,Paid_Ads
491,2025-12-28 23:13:55.990464,Product_Page,Mobile,Paid_Ads
491,2025-12-28 23:19:55.990464,Cart,Mobile,Paid_Ads
491,2025-12-28 23:20:55.990464,Checkout,Mobile,Paid_Ads
491,2025-12-28 23:21:55.990464,Purchase,Mobile,Paid_Ads
492,2025-12-26 17:17:55.990464,Homepage,Desktop,Paid_Ads
492,2025-12-26 17:22:55.990464,Product_Page,Desktop,Paid_Ads
492,2025-12-26 17:30:55.990464,Cart,Desktop,Paid_Ads
492,2025-12-26 17:35:55.990464,Checkout,Desktop,Paid_Ads
492,2025-12-26 17:36:55.990464,Purchase,Desktop,Paid_Ads
493,2025-12-22 15:20:55.990464,Homepage,Desktop,Organic
494,2025-12-25 05:23:55.990464,Homepage,Mobile,Paid_Ads
494,2025-12-25 05:25:55.990464,Product_Page,Mobile,Paid_Ads
494,2025-12-25 05:34:55.990464,Cart,Mobile,Paid_Ads
494,2025-12-25 05:37:55.990464,Checkout,Mobile,Paid_Ads
494,2025-12-25 05:39:55.990464,Purchase,Mobile,Paid_Ads
495,2025-12-23 23:24:55.990464,Homepage,Mobile,Paid_Ads
496,2025-12-29 05:49:55.990464,Homepage,Mobile,Social_Media
497,2025-12-24 06:05:55.990464,Homepage,Desktop,Paid_Ads
497,2025-12-24 06:08:55.990464,Product_Page,Desktop,Paid_Ads
497,2025-12-24 06:11:55.990464,Cart,Desktop,Paid_Ads
498,2025-12-28 15:38:55.990464,Homepage,Mobile,Paid_Ads
498,2025-12-28 15:43:55.990464,Product_Page,Mobile,Paid_Ads
499,2025-12-27 22:10:55.990464,Homepage,Mobile,Paid_Ads
500,2025-12-26 21:21:55.990464,Homepage,Desktop,Organic
500,2025-12-26 21:24:55.990464,Product_Page,Desktop,Organic
501,2025-12-23 03:39:55.990464,Homepage,Desktop,Paid_Ads
501,2025-12-23 03:40:55.990464,Product_Page,Desktop,Paid_Ads
502,2025-12-24 22:00:55.990464,Homepage,Desktop,Organic
502,2025-12-24 22:03:55.990464,Product_Page,Desktop,Organic
503,2025-12-26 01:05:55.990464,Homepage,Mobile,Organic
504,2025-12-25 19:46:55.990464,Homepage,Desktop,Email
504,2025-12-25 19:51:55.990464,Product_Page,Desktop,Email
505,2025-12-26 20:33:55.990464,Homepage,Mobile,Organic
506,2025-12-22 17:06:55.990464,Homepage,Mobile,Paid_Ads
506,2025-12-22 17:09:55.990464,Product_Page,Mobile,Paid_Ads
507,2025-12-27 05:36:55.990464,Homepage,Desktop,Organic
508,2025-12-26 11:11:55.990464,Homepage,Mobile,Email
508,2025-12-26 11:12:55.990464,Product_Page,Mobile,Email
508,2025-12-26 11:19:55.990464,Cart,Mobile,Email
508,2025-12-26 11:24:55.990464,Checkout,Mobile,Email
508,2025-12-26 11:26:55.990464,Purchase,Mobile,Email
509,2025-12-24 03:03:55.990464,Homepage,Desktop,Social_Media
510,2025-12-23 18:39:55.990464,Homepage,Desktop,Paid_Ads
510,2025-12-23 18:44:55.990464,Product_Page,Desktop,Paid_Ads
511,2025-12-22 23:26:55.990464,Homepage,Desktop,Organic
512,2025-12-25 10:32:55.990464,Homepage,Mobile,Social_Media
513,2025-12-25 11:18:55.990464,Homepage,Mobile,Social_Media
513,2025-12-25 11:19:55.990464,Product_Page,Mobile,Social_Media
514,2025-12-26 14:38:55.990464,Homepage,Tablet,Organic
514,2025-12-26 14:40:55.990464,Product_Page,Tablet,Organic
514,2025-12-26 14:45:55.990464,Cart,Tablet,Organic
514,2025-12-26 14:46:55.990464,Checkout,Tablet,Organic
514,2025-12-26 14:48:55.990464,Purchase,Tablet,Organic
515,2025-12-27 10:48:55.990464,Homepage,Desktop,Email
515,2025-12-27 10:50:55.990464,Product_Page,Desktop,Email
516,2025-12-28 19:39:55.990464,Homepage,Mobile,Paid_Ads
517,2025-12-24 08:53:55.990464,Homepage,Mobile,Paid_Ads
517,2025-12-24 08:55:55.990464,Product_Page,Mobile,Paid_Ads
518,2025-12-28 19:02:55.990464,Homepage,Mobile,Paid_Ads
518,2025-12-28 19:04:55.990464,Product_Page,Mobile,Paid_Ads
519,2025-12-26 13:33:55.990464,Homepage,Mobile,Organic
519,2025-12-26 13:34:55.990464,Product_Page,Mobile,Organic
519,2025-12-26 13:42:55.990464,Cart,Mobile,Organic
520,2025-12-24 09:10:55.990464,Homepage,Mobile,Organic
520,2025-12-24 09:15:55.990464,Product_Page,Mobile,Organic
520,2025-12-24 09:21:55.990464,Cart,Mobile,Organic
520,2025-12-24 09:25:55.990464,Checkout,Mobile,Organic
520,2025-12-24 09:26:55.990464,Purchase,Mobile,Organic
521,2025-12-25 10:19:55.990464,Homepage,Desktop,Paid_Ads
521,2025-12-25 10:21:55.990464,Product_Page,Desktop,Paid_Ads
522,2025-12-23 14:31:55.990464,Homepage,Desktop,Social_Media
523,2025-12-26 22:53:55.990464,Homepage,Desktop,Paid_Ads
524,2025-12-23 18:09:55.990464,Homepage,Mobile,Paid_Ads
524,2025-12-23 18:11:55.990464,Product_Page,Mobile,Paid_Ads
524,2025-12-23 18:18:55.990464,Cart,Mobile,Paid_Ads
524,2025-12-23 18:23:55.990464,Checkout,Mobile,Paid_Ads
524,2025-12-23 18:24:55.990464,Purchase,Mobile,Paid_Ads
525,2025-12-29 02:43:55.990464,Homepage,Mobile,Email
525,2025-12-29 02:48:55.990464,Product_Page,Mobile,Email
525,2025-12-29 02:50:55.990464,Cart,Mobile,Email
525,2025-12-29 02:54:55.990464,Checkout,Mobile,Email
525,2025-12-29 02:57:55.990464,Purchase,Mobile,Email
526,2025-12-26 11:50:55.990464,Homepage,Tablet,Paid_Ads
526,2025-12-26 11:52:55.990464,Product_Page,Tablet,Paid_Ads
526,2025-12-26 12:01:55.990464,Cart,Tablet,Paid_Ads
526,2025-12-26 12:02:55.990464,Checkout,Tablet,Paid_Ads
527,2025-12-29 04:05:55.990464,Homepage,Mobile,Social_Media
527,2025-12-29 04:06:55.990464,Product_Page,Mobile,Social_Media
528,2025-12-26 22:40:55.990464,Homepage,Mobile,Paid_Ads
528,2025-12-26 22:43:55.990464,Product_Page,Mobile,Paid_Ads
529,2025-12-24 04:04:55.990464,Homepage,Desktop,Organic
529,2025-12-24 04:05:55.990464,Product_Page,Desktop,Organic
529,2025-12-24 04:13:55.990464,Cart,Desktop,Organic
529,2025-12-24 04:16:55.990464,Checkout,Desktop,Organic
529,2025-12-24 04:19:55.990464,Purchase,Desktop,Organic
530,2025-12-28 20:59:55.990464,Homepage,Mobile,Paid_Ads
530,2025-12-28 21:02:55.990464,Product_Page,Mobile,Paid_Ads
531,2025-12-22 16:35:55.990464,Homepage,Desktop,Paid_Ads
531,2025-12-22 16:37:55.990464,Product_Page,Desktop,Paid_Ads
532,2025-12-25 07:19:55.990464,Homepage,Tablet,Paid_Ads
532,2025-12-25 07:21:55.990464,Product_Page,Tablet,Paid_Ads
533,2025-12-24 17:07:55.990464,Homepage,Desktop,Paid_Ads
533,2025-12-24 17:12:55.990464,Product_Page,Desktop,Paid_Ads
534,2025-12-28 22:05:55.990464,Homepage,Desktop,Organic
535,2025-12-28 20:55:55.990464,Homepage,Mobile,Paid_Ads
536,2025-12-24 17:20:55.990464,Homepage,Desktop,Organic
536,2025-12-24 17:22:55.990464,Product_Page,Desktop,Organic
537,2025-12-23 03:52:55.990464,Homepage,Desktop,Social_Media
537,2025-12-23 03:56:55.990464,Product_Page,Desktop,Social_Media
538,2025-12-22 21:28:55.990464,Homepage,Desktop,Organic
538,2025-12-22 21:29:55.990464,Product_Page,Desktop,Organic
539,2025-12-29 06:18:55.990464,Homepage,Desktop,Paid_Ads
539,2025-12-29 06:21:55.990464,Product_Page,Desktop,Paid_Ads
539,2025-12-29 06:28:55.990464,Cart,Desktop,Paid_Ads
540,2025-12-27 05:02:55.990464,Homepage,Desktop,Paid_Ads
541,2025-12-26 06:57:55.990464,Homepage,Mobile,Social_Media
541,2025-12-26 06:59:55.990464,Product_Page,Mobile,Social_Media
542,2025-12-23 07:36:55.990464,Homepage,Mobile,Organic
543,2025-12-24 05:59:55.990464,Homepage,Mobile,Paid_Ads
543,2025-12-24 06:01:55.990464,Product_Page,Mobile,Paid_Ads
544,2025-12-26 05:31:55.990464,Homepage,Desktop,Organic
545,2025-12-26 20:48:55.990464,Homepage,Mobile,Social_Media
545,2025-12-26 20:52:55.990464,Product_Page,Mobile,Social_Media
546,2025-12-28 15:17:55.990464,Homepage,Mobile,Organic
547,2025-12-28 23:14:55.990464,Homepage,Mobile,Organic
548,2025-12-27 13:52:55.990464,Homepage,Desktop,Paid_Ads
549,2025-12-26 07:18:55.990464,Homepage,Tablet,Paid_Ads
550,2025-12-27 02:15:55.990464,Homepage,Tablet,Email
551,2025-12-25 16:36:55.990464,Homepage,Desktop,Organic
551,2025-12-25 16:40:55.990464,Product_Page,Desktop,Organic
551,2025-12-25 16:43:55.990464,Cart,Desktop,Organic
551,2025-12-25 16:47:55.990464,Checkout,Desktop,Organic
551,2025-12-25 16:48:55.990464,Purchase,Desktop,Organic
552,2025-12-28 21:08:55.990464,Homepage,Desktop,Organic
552,2025-12-28 21:12:55.990464,Product_Page,Desktop,Organic
553,2025-12-25 14:03:55.990464,Homepage,Mobile,Email
553,2025-12-25 14:06:55.990464,Product_Page,Mobile,Email
554,2025-12-22 16:04:55.990464,Homepage,Mobile,Paid_Ads
554,2025-12-22 16:05:55.990464,Product_Page,Mobile,Paid_Ads
555,2025-12-27 13:47:55.990464,Homepage,Mobile,Paid_Ads
555,2025-12-27 13:48:55.990464,Product_Page,Mobile,Paid_Ads
556,2025-12-27 02:10:55.990464,Homepage,Desktop,Email
556,2025-12-27 02:13:55.990464,Product_Page,Desktop,Email
556,2025-12-27 02:19:55.990464,Cart,Desktop,Email
556,2025-12-27 02:23:55.990464,Checkout,Desktop,Email
557,2025-12-28 10:33:55.990464,Homepage,Desktop,Paid_Ads
557,2025-12-28 10:38:55.990464,Product_Page,Desktop,Paid_Ads
558,2025-12-22 14:48:55.990464,Homepage,Desktop,Paid_Ads
558,2025-12-22 14:49:55.990464,Product_Page,Desktop,Paid_Ads
558,2025-12-22 14:56:55.990464,Cart,Desktop,Paid_Ads
558,2025-12-22 15:01:55.990464,Checkout,Desktop,Paid_Ads
558,2025-12-22 15:04:55.990464,Purchase,Desktop,Paid_Ads
559,2025-12-27 19:01:55.990464,Homepage,Desktop,Organic
559,2025-12-27 19:02:55.990464,Product_Page,Desktop,Organic
560,2025-12-24 03:46:55.990464,Homepage,Desktop,Organic
560,2025-12-24 03:49:55.990464,Product_Page,Desktop,Organic
560,2025-12-24 03:59:55.990464,Cart,Desktop,Organic
560,2025-12-24 04:03:55.990464,Checkout,Desktop,Organic
560,2025-12-24 04:06:55.990464,Purchase,Desktop,Organic
561,2025-12-27 20:26:55.990464,Homepage,Desktop,Email
562,2025-12-27 22:08:55.990464,Homepage,Desktop,Social_Media
563,2025-12-26 08:51:55.990464,Homepage,Desktop,Organic
563,2025-12-26 08:52:55.990464,Product_Page,Desktop,Organic
564,2025-12-27 02:37:55.990464,Homepage,Mobile,Social_Media
564,2025-12-27 02:42:55.990464,Product_Page,Mobile,Social_Media
565,2025-12-22 23:56:55.990464,Homepage,Desktop,Paid_Ads
565,2025-12-22 23:57:55.990464,Product_Page,Desktop,Paid_Ads
565,2025-12-23 00:07:55.990464,Cart,Desktop,Paid_Ads
566,2025-12-23 15:55:55.990464,Homepage,Tablet,Paid_Ads
566,2025-12-23 15:56:55.990464,Product_Page,Tablet,Paid_Ads
566,2025-12-23 16:05:55.990464,Cart,Tablet,Paid_Ads
566,2025-12-23 16:06:55.990464,Checkout,Tablet,Paid_Ads
567,2025-12-28 15:44:55.990464,Homepage,Desktop,Paid_Ads
568,2025-12-29 01:24:55.990464,Homepage,Desktop,Organic
568,2025-12-29 01:27:55.990464,Product_Page,Desktop,Organic
568,2025-12-29 01:35:55.990464,Cart,Desktop,Organic
569,2025-12-26 01:55:55.990464,Homepage,Tablet,Organic
569,2025-12-26 01:57:55.990464,Product_Page,Tablet,Organic
569,2025-12-26 01:59:55.990464,Cart,Tablet,Organic
569,2025-12-26 02:01:55.990464,Checkout,Tablet,Organic
569,2025-12-26 02:04:55.990464,Purchase,Tablet,Organic
570,2025-12-27 14:21:55.990464,Homepage,Desktop,Organic
570,2025-12-27 14:25:55.990464,Product_Page,Desktop,Organic
571,2025-12-24 14:59:55.990464,Homepage,Desktop,Social_Media
571,2025-12-24 15:03:55.990464,Product_Page,Desktop,Social_Media
571,2025-12-24 15:07:55.990464,Cart,Desktop,Social_Media
571,2025-12-24 15:08:55.990464,Checkout,Desktop,Social_Media
571,2025-12-24 15:10:55.990464,Purchase,Desktop,Social_Media
572,2025-12-23 01:58:55.990464,Homepage,Desktop,Paid_Ads
573,2025-12-25 00:51:55.990464,Homepage,Mobile,Paid_Ads
573,2025-12-25 00:56:55.990464,Product_Page,Mobile,Paid_Ads
574,2025-12-22 23:02:55.990464,Homepage,Desktop,Paid_Ads
575,2025-12-24 21:35:55.990464,Homepage,Desktop,Organic
575,2025-12-24 21:38:55.990464,Product_Page,Desktop,Organic
576,2025-12-28 16:53:55.990464,Homepage,Desktop,Organic
577,2025-12-24 03:32:55.990464,Homepage,Mobile,Organic
577,2025-12-24 03:37:55.990464,Product_Page,Mobile,Organic
578,2025-12-25 20:17:55.990464,Homepage,Desktop,Paid_Ads
578,2025-12-25 20:21:55.990464,Product_Page,Desktop,Paid_Ads
579,2025-12-25 04:39:55.990464,Homepage,Desktop,Organic
579,2025-12-25 04:44:55.990464,Product_Page,Desktop,Organic
580,2025-12-25 22:45:55.990464,Homepage,Desktop,Paid_Ads
581,2025-12-28 05:48:55.990464,Homepage,Desktop,Paid_Ads
581,2025-12-28 05:49:55.990464,Product_Page,Desktop,Paid_Ads
582,2025-12-24 01:33:55.990464,Homepage,Desktop,Paid_Ads
582,2025-12-24 01:38:55.990464,Product_Page,Desktop,Paid_Ads
583,2025-12-25 07:07:55.990464,Homepage,Mobile,Social_Media
583,2025-12-25 07:10:55.990464,Product_Page,Mobile,Social_Media
584,2025-12-27 04:24:55.990464,Homepage,Tablet,Paid_Ads
585,2025-12-26 22:13:55.990464,Homepage,Mobile,Paid_Ads
585,2025-12-26 22:18:55.990464,Product_Page,Mobile,Paid_Ads
585,2025-12-26 22:22:55.990464,Cart,Mobile,Paid_Ads
586,2025-12-26 05:58:55.990464,Homepage,Desktop,Paid_Ads
586,2025-12-26 06:03:55.990464,Product_Page,Desktop,Paid_Ads
587,2025-12-22 15:29:55.990464,Homepage,Desktop,Paid_Ads
587,2025-12-22 15:31:55.990464,Product_Page,Desktop,Paid_Ads
588,2025-12-23 03:50:55.990464,Homepage,Desktop,Organic
588,2025-12-23 03:52:55.990464,Product_Page,Desktop,Organic
589,2025-12-26 05:54:55.990464,Homepage,Mobile,Organic
590,2025-12-29 07:42:55.990464,Homepage,Desktop,Paid_Ads
590,2025-12-29 07:43:55.990464,Product_Page,Desktop,Paid_Ads
590,2025-12-29 07:51:55.990464,Cart,Desktop,Paid_Ads
590,2025-12-29 07:52:55.990464,Checkout,Desktop,Paid_Ads
590,2025-12-29 07:54:55.990464,Purchase,Desktop,Paid_Ads
591,2025-12-23 05:20:55.990464,Homepage,Desktop,Social_Media
591,2025-12-23 05:22:55.990464,Product_Page,Desktop,Social_Media
591,2025-12-23 05:30:55.990464,Cart,Desktop,Social_Media
591,2025-12-23 05:31:55.990464,Checkout,Desktop,Social_Media
591,2025-12-23 05:34:55.990464,Purchase,Desktop,Social_Media
